#1.2,,,,,,,,,,,,,,,,,,,,,,,,
4952,23,,,,,,,,,,,,,,,,,,,,,,,
Name,Description,Intensity NOT_BCellmemory,Intensity NOT_BCellnaive,Intensity NOT_BCellplasma,Intensity NOT_CD4TCellTcm,Intensity NOT_CD4TCellTem,Intensity NOT_CD4TCellTemra,Intensity NOT_CD4TCellTh1,Intensity NOT_CD4TCellTh17,Intensity NOT_CD4TCellTh2,Intensity NOT_CD4TCellmTregs,Intensity NOT_CD4TCellnTregs,Intensity NOT_CD4TCellnaive,Intensity NOT_CD8TCellTcm,Intensity NOT_CD8TCellTem,Intensity NOT_CD8TCellTemra,Intensity NOT_CD8TCellnaive,Intensity NOT_DendriticCD1c,Intensity NOT_DendriticCD304,Intensity NOT_Monocytesclassical,Intensity NOT_Monocytesintermediate,Intensity NOT_Monocytesnonclassical,Intensity NOT_NKCellsCD56bright,Intensity NOT_NKCellsCD56dim
P18583-5,na,2698350000,1865450000,135990000,3984400000,4134850000,1170750000,1805500000,4970500000,4570750000,5836400000,3683500000,4364300000,5096950000,3187500000,4143400000,3456600000,3194200000,4077400000,1011020000,2473450000,4076400000,5456950000,4755600000
Q5VTE6,na,86102500,21270000,0,199150000,221615000,20359800,53085000,266465000,256140000,260980000,142710000,193615000,198585000,155240000,163505000,110993500,26899000,115350500,2978150,36824500,109558500,129375000,101436500
P62633,na,147795000,128918000,29314000,329850000,421390000,126065500,110115000,294760000,300460000,262475000,290955000,215080000,226615000,250195000,282710000,173000000,348095000,279150000,75995500,141095000,151050000,217240000,162905000
P53041,na,774060000,214190000,121665000,1347150000,1950000000,628550000,397810000,1544550000,1042520000,844260000,779055000,1563900000,1349050000,1968950000,2268700000,1287850000,1792700000,1806450000,311340000,1213850000,726675000,1118025000,1906350000
Q99943,na,69754500,21888000,0,229430000,377530000,46134500,67954500,260290000,199840000,307790000,145205000,425980000,245015000,184015000,335825000,277640000,264070000,540100000,14935000,175600000,441040000,174505000,103356500
Q96B97,na,2441400000,677590000,59989000,17793000000,18865500000,5475650000,6903900000,16820000000,11967050000,17532500000,13320000000,12309700000,16542500000,11626500000,14251000000,8678250000,5747950000,11731500000,1465850000,6278400000,5357100000,3896600000,11380000000
Q6ZNE5,na,0,3344750,0,13644250,43284000,0,5663500,13628650,3236850,35608500,12768500,29615000,9134500,35761000,54088000,25905500,35883000,50038000,16023000,38158500,7867000,44889500,0
Q2M2I8,na,14317000,9344000,19777000,3837200000,3663750000,924610000,1049355000,4629600000,2550100000,2569350000,1835800000,3142450000,2766300000,1717800000,1812750000,2337900000,361595000,136860000,273315000,793085000,665400000,1119050000,2026600000
Q9BTT0-3,na,0,0,0,0,0,0,5366500,0,0,0,4366450,0,0,4136050,0,16660000,0,0,0,21681000,0,0,0
P63279,na,11034150000,3363750000,177820000,8222500000,10232200000,3578950000,3774450000,8076100000,5344500000,9383950000,5738100000,4469850000,10354400000,5085450000,9674600000,6932900000,7413050000,13889000000,2540100000,8094700000,7414600000,9387150000,6338350000
P05067,na,22788000,19783000,12510500,11624000,6832500,20179500,48339000,6064000,19217000,15395000,153160000,2506050,5813500,1248000,691050,0,12925350,1225350000,44132000,62329000,86812500,3099900,1173700
Q16854,na,565865000,251690000,3569400,610785000,678265000,92819000,245460000,783590000,527605000,581190000,219020000,688310000,952775000,295110000,247960000,947510000,177160000,355945000,125300000,304675000,275180000,279220000,158680000
B8ZZI4,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8504000,6745300,0,0,0,0,0
P32780,na,33905000,34018000,1431075,245400000,257600000,67306000,47742500,258135000,126650000,270080000,97947000,118996500,241415000,146585000,175795000,172590000,98655500,143690000,51186500,274695000,176230000,220030000,89036000
Q9Y2Y8,na,22948000,0,0,38837500,0,1595895,12550100,58453000,37624500,16414750,8735700,0,8650850,10143550,4370200,4827275,0,0,2555950,12054000,5991050,0,7849000
P11387,na,6144600000,2494600000,885800000,5745550000,5895200000,1592000000,2520950000,5797500000,4999700000,8941850000,6449100000,6061450000,5565500000,3531600000,3916350000,4707950000,6896450000,16058000000,1658300000,3640750000,6223100000,5593050000,3908050000
Q9BSJ5,na,78953000,34729500,529600,10691250,7964000,25774900,30939500,67161000,71523000,145920000,78526000,74286000,0,10071000,32648000,20269000,139550000,145110000,4730900,91639500,3727550,184525000,190785000
Q5BKZ1,na,399445000,322030000,10551850,260620000,189815000,74985500,91024500,413305000,250155000,387895000,94042500,220480000,373055000,330935000,256155000,326705000,801615000,1103700000,134000000,327790000,452380000,738525000,382255000
Q9BQE3,na,47237000,4476900,24744500,77388500,224485000,81304500,37398000,121650000,112140000,256205000,29259500,0,147020000,99922500,121396500,16332600,343440000,399265000,41195500,103241500,127270000,116815000,121340000
Q9BV20,na,355535000,96292500,27783000,628245000,566845000,74497000,186080000,818715000,493615000,927745000,318330000,228180000,573030000,379270000,566440000,246730000,989840000,1344800000,351180000,816530000,656135000,555460000,348430000
Q9NZC9,na,1363765000,871885500,760450,234185000,297905000,34597500,138007000,211855000,172345000,529080000,318005000,209215000,300280000,212365000,188855000,173910000,165590500,1026565000,49085500,54352500,48913000,613945000,160620000
Q5VYY1,na,0,0,2051950,1226180,0,0,0,511950,13576180,0,0,0,0,0,0,0,0,0,36401500,172385000,251945000,0,0
Q9HAB8,na,941885000,264320000,30180000,818905000,846575000,352065000,406095000,718160000,472245000,761000000,551320000,643725000,706670000,565830000,641130000,568900000,676880000,1509750000,443785000,1404850000,1074600000,625490000,631125000
O15211,na,15358500,7247500,0,55072500,31940000,2618750,7989900,24327500,26238000,28779000,17800850,17419000,35766000,40640500,74809500,48074500,46706000,25841000,2874600,43012500,23074000,43715000,24983150
P42574,na,446790000,152580000,259370000,837985000,1399400000,360945000,296325000,1130850000,856895000,2324900000,388020000,342880000,736710000,873665000,815300000,378100000,1172025000,2809950000,375785000,1720500000,1587200000,1191250000,989580000
O60563,na,78075000,29468000,0,98740500,102075000,44769500,34663500,110389000,111888000,177940000,103354500,148495000,179417500,90111500,89616500,148745000,74996500,210250000,13061500,52406500,67294500,130580000,118690000
Q13422,na,1192700000,604225000,52295500,1844150000,1900200000,350860000,562475000,2404150000,1536865000,1342200000,835920000,1615750000,1552450000,1012870000,1444200000,1277200000,962780000,1799400000,125285000,1026670000,1359900000,984020000,1578900000
O75382,na,3695150,12737750,0,24809500,34568000,1234500,18755000,22405000,2145800,30723500,3054050,8617200,95738000,28201500,103915500,12564350,19439500,19534000,6267800,52921500,63259000,35707000,59279000
Q9NVR2,na,191905000,142085000,1372150,1410050000,994750000,663480000,229575000,1689100000,2248950000,1144615000,1643650000,698250000,778275000,481340000,626820000,732480000,485435000,825245000,197600000,387210000,564000000,460830000,283250000
Q9H5Q4,na,69428000,20944000,1398500,53871500,73870000,9067800,30373000,77378500,50910700,72972000,12495000,15663500,107220000,74285000,93702000,57181000,60136500,102376500,26017000,191480000,216890000,62388500,50175500
Q96KR1,na,1062750000,870325000,53931000,1200300000,1221500000,412680000,536625000,1614850000,1301925000,1946450000,1073650000,1801750000,1827950000,1076035000,938990000,1253600000,930445000,1904650000,182265000,651805000,933155000,1636900000,1073030000
Q8NEU8,na,62518500,87708500,1628150,3322650,5177500,57610000,6339350,0,2398550,110650000,80798000,2531650,8941500,21691000,29999500,15608900,253155000,196265000,23655500,219830000,140305000,84107500,72513500
Q92688,na,4208650000,1915150000,433145000,8965000000,10463000000,2705200000,3268800000,7829650000,8516900000,9244100000,7011650000,5524400000,11074000000,4634350000,4594850000,6185000000,7825700000,10565750000,1958350000,7566700000,7022650000,8775250000,4300100000
P35610,na,129790000,61959500,15715050,489565000,410565000,196360000,231890000,590635000,377105000,519065000,267010000,487220000,567030000,287880000,354705000,358305000,659505000,237770000,366970000,645530000,714135000,953265000,495455000
Q15120,na,720880000,259545000,466442700,1880350000,1356450000,237705000,329785000,1858900000,1282675000,1125300000,1013530000,1503050000,1616600000,1046095000,1134400000,1322350000,211010000,495270000,431975000,1064670000,1468950000,1246200000,921465000
P01137,na,130025000,60834500,2994500,446485000,916460000,220275000,188850000,641085000,288950000,803325000,282340000,31844350,664275000,570090000,657545000,178135000,331215000,777140000,277455000,894165000,743210000,752675000,574160000
Q96CN7,na,424070000,210375000,33283000,1845400000,2230950000,298295000,244465000,2009600000,1040245000,1583950000,1059100000,768385000,1268600000,694175000,1501650000,1311400000,561760000,2320650000,332250000,777145000,831785000,2077650000,1255200000
Q9UNZ2,na,3983750000,1435050000,230945000,3053700000,3007000000,1122450000,1288950000,2922300000,4121200000,2781550000,2618050000,2483350000,2365950000,1899200000,1543300000,2183200000,5060750000,4819300000,628435000,2369600000,1972450000,2064500000,1359600000
P20338,na,28197500,10422750,0,8135500,25711450,15712650,2316800,35657500,19580000,52643000,14595950,0,10170500,23773500,34252000,0,262985000,206590000,168515000,204380000,202975000,109802000,43479500
O94763,na,96760500,54803500,0,344535000,258430000,2071350,83838500,337150000,378135000,184530000,225330000,261320000,273855000,175525000,120560000,294325000,163845000,270110000,38464500,193955000,141738000,97497500,103857000
O00142,na,55115000,0,0,38303500,60328000,14407600,16832000,10300440,51650500,87070000,25023000,27456000,135822000,57336000,55831000,17287000,84452000,44456000,86190000,323725000,787580000,62638000,127897000
Q8N6T3,na,361125000,169295000,60542000,346595000,457705000,210565000,139920000,410850000,592355000,599285000,278965000,258840000,376175000,414820000,490700000,339425000,448760000,784140000,277020000,751080000,1008100000,523860000,437950000
Q9BT09,na,1036025000,279385000,63310000,819575000,945705000,459410000,362730000,769150000,773855000,912485000,601965000,677480000,1065450000,773160000,772080000,998210000,4618700000,11140000000,1286700000,3390300000,4477850000,800085000,845405000
O43143,na,6415850000,2751250000,286415000,11852500000,12376500000,6357800000,4272800000,12188000000,8626850000,14424500000,9703950000,9709750000,13102500000,7516100000,10833500000,9649150000,7297500000,14049500000,3450700000,10571550000,12807000000,11918000000,9146100000
Q504Q3,na,78158500,15062000,756200,118535000,85801500,13799000,51893000,92050500,97066500,66574000,48895000,102875000,134835000,59624000,70462500,92707500,186547500,415170000,78938500,153305000,161735000,121865000,64921500
O60906,na,53717000,40961000,0,0,0,0,169930,0,0,0,0,0,0,0,0,0,45175500,18338100,1843750,122235500,0,62690000,0
Q00765,na,779930000,160785000,218515000,3792800000,4416550000,253635000,712570000,2977300000,2241090000,2794800000,275370000,1137465000,3650200000,2363250000,1458350000,785370000,2720800000,3187100000,1402800000,2452550000,4763450000,1741850000,921315000
Q9NWB6,na,985700000,415245000,136910000,386880000,94895000,142895000,254735000,226440000,157683000,197210000,246850000,370085000,319595000,206920000,445080000,326415000,301695000,731795000,89185500,217465000,523810000,211010000,148725000
P42025,na,704810000,209190000,13551000,1747250000,2543850000,258025000,389075000,2366600000,1815300000,1857550000,1213750000,1191750000,1727150000,1071555000,851760000,1234550000,1229700000,1821650000,233625000,1427100000,1764150000,828980000,810555000
Q9UJS0,na,181575000,120215000,60214700,506200000,660310000,42250000,135565000,859315000,345675000,537315000,127670000,624260000,791890000,392780000,527705000,386530000,859020000,1921300000,362250000,1055350000,2399300000,613620000,314275000
P82663,na,265430000,91264500,9332350,313145000,255315000,42088000,98797000,390990000,201100000,435865000,272080000,327515000,365125000,135375000,131275000,224280000,382455000,381225000,210450000,437045000,470570000,435515000,262130000
Q96CW5,na,141560000,47593000,6408750,329990000,569645000,126670500,252470000,316640000,388810000,794090000,428825000,262030000,511990000,321300000,720540000,479205000,530975000,1934800000,85364000,485450000,978595000,481545000,197630000
O60493,na,3664550000,1705750000,80953500,985805000,1056400000,755960000,528495000,1153400000,830735000,1693450000,849605000,571955000,1384000000,931800000,1370250000,708190000,3157200000,7971400000,1142750000,3875700000,4005350000,1481500000,1587650000
O14976,na,1492050000,475570000,25150350,2142900000,3041200000,852650000,760290000,2878700000,1632650000,2982300000,1965600000,1305750000,2911650000,2152200000,3180300000,1337800000,2878750000,4831600000,1059355000,3206200000,3589250000,2343600000,2737250000
Q15102,na,1371400000,318070000,37858500,2453300000,2316000000,589915000,707410000,2548700000,2099550000,3554600000,2325400000,1692000000,2399050000,931590000,1308750000,920450000,3183450000,2306250000,623750000,1489100000,845310000,1239300000,610380000
Q6ZVF9,na,13335900,1136150,11499550,2124150000,1562850000,499330000,462185000,1648100000,1932950000,2240650000,823820000,1574300000,1724000000,1576250000,730580000,329155000,589450000,287980000,189924000,284145000,119763500,1252610000,486125000
Q9HD26,na,104534000,53311000,8481900,207990000,222590000,51972000,70236000,150660000,95741500,160960000,79630500,114985000,154120000,124355000,195895000,133845000,91122000,514515000,5582850,95226000,169135000,343005000,404540000
O95749,na,293770000,56812500,0,459360000,449420000,96324500,154180000,539690000,391480000,511925000,368910000,288935000,435075000,363280000,314735000,330710000,165045000,590945000,518190000,141115000,215275000,321785000,314550000
P35251,na,385425000,253220000,43998000,917870000,839735000,119835000,302480000,762695000,647175000,1152900000,760415000,1007615000,1338775000,797245000,577310000,822590000,554340000,735970000,50292500,214915000,267405000,1013525000,613150000
Q9NVI7-2,na,2846050000,1046910000,160648500,2799650000,3855400000,674755000,933835000,3502800000,2920050000,4403150000,1590050000,1830750000,3696200000,2197550000,2562900000,2109450000,3011500000,4054800000,1009380000,3112700000,4685950000,4502450000,2218800000
Q9NWU1,na,290010000,142755000,0,695245000,765195000,107090000,75492000,690595000,446955000,406030000,316320000,367940000,952175000,455345000,213995000,809260000,128000000,579400000,40940000,104776500,129877500,403805000,279990000
Q16644,na,8893000,9941900,14501500,145770000,325210000,134555000,72129500,78145000,100325000,214810000,127454500,101990500,180890000,101827500,150540000,116383000,1080515000,394750000,401560000,1267000000,957940000,458380000,307575000
Q14699,na,759835000,1082890000,55712500,1423950000,1589500000,278640000,339555000,1342450000,960795000,2870350000,837935000,816995000,1445100000,1015295000,1921700000,608610000,1311100000,1445450000,258635000,822270000,2438650000,4248050000,2585000000
Q86UT6,na,79866000,73307500,0,262800000,322670000,50815000,150700000,227755000,286760000,283910000,168625000,353160000,419925000,300440000,528305000,444720000,251365000,200190000,205305000,658020000,1231850000,1576750000,777345000
Q8IXM3,na,269380000,112775000,14323500,631690000,662675000,125119500,102280000,850350000,480495000,430315000,265675000,601095000,580990000,462045000,319030000,678755000,295875000,304970000,244640000,134055000,422535000,314435000,163165000
Q8IY37,na,258635000,176100000,7841450,442385000,437210000,44279000,176445000,638915000,415625000,699575000,369650000,485100000,721530000,352920000,468330000,604525000,485535000,755580000,84957500,343650000,433200000,535775000,309010000
Q9H0F6,na,69295500,9682750,217145,128545000,119280000,47620500,29525000,131175500,108928500,83567500,46090000,81323500,154765000,125975000,111631500,97890000,106185000,157800000,46274500,139700000,72727000,66800000,122481500
Q9NUJ1,na,4514600000,2091550000,36720500,5360150000,5979600000,1037950000,951400000,5351850000,4281000000,4385850000,3373950000,3326850000,6731400000,3255450000,2988300000,5498450000,3130000000,7799400000,1103750000,4192550000,5238700000,2931400000,2200600000
